country,year,gender,age,nobs_res_1yr_log_chg,mean_res_1yr_log_chg,std_res_1yr_log_chg,skew_res_1yr_log_chg,kurt_res_1yr_log_chg,kelley_res_1yr_log_chg,crows_res_1yr_log_chg,nobs_res_5yr_log_chg,mean_res_5yr_log_chg,std_res_5yr_log_chg,skew_res_5yr_log_chg,kurt_res_5yr_log_chg,kelley_res_5yr_log_chg,crows_res_5yr_log_chg
ESP,2011,All genders,25-55,370516.0,0.0208497,0.5296162,-1.408989,12.04675,-0.2529659239065946,16.4024830765357,295758.0,0.0441623,0.6456938,-0.6935748,9.340310000000001,0.0089976461704551,9.420508052553672
ESP,2012,All genders,25-55,355133.0,0.070334,0.5170442,-1.351118,12.67468,-0.1802725160854914,17.72117933699492,290660.0,0.0751772,0.6385446,-0.281563,8.844314000000001,0.166516141282841,8.683014174171158
ESP,2013,All genders,25-55,352053.0,0.0940575,0.4963471,-0.7829481,12.65196,0.1098399694961929,19.28331105421755,287553.0,0.0731423,0.6444791,0.0616043,8.149649999999999,0.2981756502777902,7.71573630303856
ESP,2014,All genders,25-55,357923.0,0.0905997,0.4844908,-0.5496837,12.33952,0.2180379000672122,15.66431299353718,,,,,,,
ESP,2015,All genders,25-55,365081.0,0.0718818,0.4745204,-0.5752254999999999,12.88449,0.2369793900397647,14.99102078315964,,,,,,,
ESP,2016,All genders,25-55,371446.0,0.0670834,0.4650708,-0.4873638,12.88483,0.244721680203914,14.11179457673796,,,,,,,
ESP,2017,All genders,25-55,377290.0,0.05895,0.4530205,-0.5551262,13.108,0.2202651819229089,13.82779406184164,,,,,,,
ESP,2018,All genders,25-55,,,,,,,,,,,,,,
ESP,2005,Female,25-55,164805.0,0.0749806,0.5222769,-0.6043002,11.14984,0.1095439622349521,12.94316494585433,130053.0,0.0693047,0.720673,-0.666293,7.792188,-0.0038703588002465,7.947294971391357
ESP,2006,Female,25-55,174471.0,0.0810901,0.518186,-0.6635362,11.30164,0.103792897433778,12.02410651442872,135783.0,0.0524339,0.7114897,-0.7907123,7.880744,-0.070323956469462,7.919847092827957
ESP,2007,Female,25-55,183770.0,0.0560658,0.5237848000000001,-0.8271745,11.24931,-0.006871041175561,13.13824802110818,139379.0,0.0060626,0.7142385,-0.9638264,7.909416,-0.1622477964460265,8.175695022118909
ESP,2008,Female,25-55,186279.0,0.021783,0.5523497000000001,-1.319916,10.86369,-0.2019582267022294,15.32514690024623,140398.0,-0.0026008,0.7121539,-1.116256,8.150779,-0.2148554764434915,8.285442225934364
ESP,2009,Female,25-55,182120.0,0.0480132,0.5225502,-1.08809,12.04855,-0.0619174346093297,17.40845397779113,139129.0,0.0227733,0.6914712,-0.9003335,8.312264000000001,-0.1360904555651266,8.698726808743229
ESP,2010,Female,25-55,180260.0,0.0569206,0.5184441,-1.044455,11.67836,-0.0693512184362357,17.10968448524957,140196.0,0.0340029,0.672719,-0.8561227,8.622362000000001,-0.0905175265649372,8.929334670870514
ESP,2011,Female,25-55,176440.0,0.0247123,0.5246271,-1.262201,11.55121,-0.1775612221655394,15.05695983514483,141245.0,0.033841,0.662175,-0.7235709,8.659660000000001,-0.0031540300339924,8.847253158259976
ESP,2012,Female,25-55,169972.0,0.0625967,0.5110871,-1.297284,12.21863,-0.132796461993247,16.58469963966296,139640.0,0.0675566,0.6549547,-0.417586,8.183024,0.0884630585245324,8.458046037802065
ESP,2013,Female,25-55,167930.0,0.0858772,0.4935312,-0.8802115,12.30014,0.0525548571168812,18.24623516002461,137870.0,0.0722647,0.6583544,-0.1872883,7.856002,0.1989232420668041,7.873557223241515
ESP,2014,Female,25-55,170239.0,0.0914007,0.4892178,-0.7204881,11.81897,0.1169181039869705,15.92426886102553,,,,,,,
ESP,2015,Female,25-55,173447.0,0.0753279,0.4873764,-0.6756792,11.97857,0.1496439009093761,14.95815928341513,,,,,,,
ESP,2016,Female,25-55,176696.0,0.0735245,0.4830072,-0.640839,11.59671,0.1478545095264484,14.38193985501032,,,,,,,
ESP,2017,Female,25-55,179704.0,0.0658028,0.4761522,-0.6879059,11.93904,0.1410740597274281,14.06254175206145,,,,,,,
ESP,2018,Female,25-55,,,,,,,,,,,,,,
ESP,2005,Male,25-55,213746.0,0.0321418,0.4243202,-0.4977608,17.18609,0.2403504502588963,14.52734238782362,163363.0,0.0203511,0.688018,-1.203565,9.399858,-0.2588634334846313,9.615000455636673
ESP,2006,Male,25-55,221076.0,0.0380436,0.4209191,-0.7426345,17.71506,0.1775542254799227,13.46951023855672,163898.0,0.003401,0.6893557,-1.427461,9.542291000000001,-0.3502224889043105,9.388957674893261
ESP,2007,Male,25-55,225928.0,0.0180353,0.4654052,-1.332285,15.12211,-0.1964553125766235,15.40202874602822,162750.0,-0.0320022,0.7348049,-1.56339,8.648151,-0.4653879975063877,9.051985825132295
ESP,2008,Male,25-55,218487.0,-0.0166161,0.5429022,-1.875873,12.57946,-0.4927006510469114,15.95210932804635,160109.0,-0.0287997,0.7477258,-1.578348,8.364191999999999,-0.5066624909734421,8.905467770405828
ESP,2009,Male,25-55,208165.0,0.0191266,0.5204257,-1.334045,13.36758,-0.1660396947162004,21.74190925507474,156261.0,0.0176272,0.7160389,-1.235274,8.870606,-0.3113096913263328,10.1010889962098
ESP,2010,Male,25-55,201957.0,0.0296604,0.516799,-1.169871,13.2215,-0.1237873747584849,20.74246768025957,155943.0,0.0429235,0.6703132000000001,-0.9639773,9.531362,-0.1460877205875466,10.41146618451516
ESP,2011,Male,25-55,194076.0,0.0173382,0.5340886,-1.534655,12.45182,-0.3365963795314252,17.83865989025779,154513.0,0.0535973,0.6301051,-0.6562417,10.04583,0.0212145552379498,9.871606861285999
ESP,2012,Male,25-55,185161.0,0.0774365,0.5223534,-1.399475,13.06467,-0.2231108758174878,19.83626050588913,151020.0,0.0822235,0.6229057,-0.1313428,9.531568,0.2447015997880712,8.913510035885393
ESP,2013,Male,25-55,184123.0,0.1015184,0.4987859,-0.6984393,12.95661,0.1897694520338479,20.19794400608415,149683.0,0.0739506,0.6314303,0.3217004,8.43695,0.383877319720597,7.729923344093095
ESP,2014,Male,25-55,187684.0,0.0898732,0.4801631,-0.3858605,12.84218,0.3313125836321015,16.37235116403816,,,,,,,
ESP,2015,Male,25-55,191634.0,0.0687627,0.4625557,-0.4699716,13.83139,0.3347026102884683,15.5174832777355,,,,,,,
ESP,2016,Male,25-55,194750.0,0.0612395,0.4480976,-0.3173822,14.33484,0.3471846934466032,14.67576163657376,,,,,,,
ESP,2017,Male,25-55,197586.0,0.0527175,0.430812,-0.3974581,14.42853,0.3030514529324043,13.98885529218559,,,,,,,
ESP,2018,Male,25-55,,,,,,,,,,,,,,
ESP,2005,All genders,35-44,132796.0,0.05144565,0.43290821,-0.68854727,16.6348,0.1829098987821669,14.43573775666031,112619.0,0.05127974,0.63698097,-1.3331532,10.6032774,-0.1724062454161787,10.2536611039464
ESP,2006,All genders,35-44,140184.0,0.05847857,0.43503246,-0.7913427599999999,16.040873,0.1505931018852488,13.55323664468663,116262.0,0.03402325,0.6399177199999999,-1.5012993,10.6581089,-0.2669299384147069,9.794462251344191
ESP,2007,All genders,35-44,147017.0,0.0349469,0.4636452199999999,-1.2490372,14.982008,-0.1118034532663629,15.3044047250011,119054.0,-0.01083555,0.6728041,-1.6779389,9.882837,-0.374771529474818,9.155524108493683
ESP,2008,All genders,35-44,147267.0,0.00233232,0.5210657200000001,-1.8241582,13.307596,-0.3864241624944939,16.49092893685448,120657.0,-0.01040169,0.68565631,-1.7362283,9.686420700000001,-0.4229978023257676,9.108933225577811
ESP,2009,All genders,35-44,145066.0,0.0307799,0.49668484,-1.3616108,14.167324,-0.1355858212754381,20.36273335296647,122046.0,0.02477041,0.6613699399999999,-1.3661482,9.908851,-0.2686692564973073,10.00023818351265
ESP,2010,All genders,35-44,144883.0,0.04039612,0.49588236,-1.2838262,13.995,-0.1253237158279826,19.10029334926768,125451.0,0.03969189,0.6323094900000001,-1.19457653,10.6289335,-0.1523891109128917,10.86911046436667
ESP,2011,All genders,35-44,143596.0,0.01742811,0.5077632900000001,-1.6293739,13.322477,-0.3025459589513399,16.75740952160076,128247.0,0.04361091,0.6020611299999999,-0.9310020199999999,10.9712406,0.0090757146647154,10.62664462433911
ESP,2012,All genders,35-44,140674.0,0.06765937,0.500979,-1.5559372,14.096562,-0.22151948831086,18.04815267201352,129509.0,0.07156314,0.5922733100000001,-0.35912166,10.5029444,0.2082237235515976,9.590052418643669
ESP,2013,All genders,35-44,141408.0,0.0848691,0.47692611,-0.90054382,14.036051,0.084723365182409,19.46705660435677,130381.0,0.06733781,0.6007388400000001,0.13411697,9.483832400000001,0.37317240121209,8.256460200502591
ESP,2014,All genders,35-44,144696.0,0.08025783,0.4650521800000001,-0.62846474,13.649058,0.2017493323286145,16.43419200555843,,,,,,,
ESP,2015,All genders,35-44,147316.0,0.06253718,0.45640662,-0.6511628,13.994462,0.219315979436683,15.16191453173427,,,,,,,
ESP,2016,All genders,35-44,148707.0,0.05496828,0.44468929,-0.56839901,14.484592,0.2212111005942055,13.96884215597783,,,,,,,
ESP,2017,All genders,35-44,147941.0,0.04697225,0.42891608,-0.6214117100000001,14.472017,0.1811079944440459,13.47116214133486,,,,,,,
ESP,2018,All genders,35-44,,,,,,,,,,,,,,
ESP,2005,Female,35-44,56366.0,0.08577937,0.4891417299999999,-0.6039874600000001,12.876196,0.1573291842489783,14.60204356753287,48327.0,0.09792934,0.6473184400000001,-0.7768918300000001,9.544408000000001,0.0741458382314246,9.093070710783078
ESP,2006,Female,35-44,60622.0,0.09310987,0.48851353,-0.6804611099999999,12.469786,0.1505549387767145,13.37537664897154,51337.0,0.07426831,0.64068554,-0.9592641900000001,9.5016626,-0.0272072669646868,9.063831435247165
ESP,2007,Female,35-44,64964.0,0.06426957,0.49818672,-0.9229923399999999,12.6807886,0.0028505515091276,13.75940029828572,53603.0,0.01686918,0.6570660699999999,-1.2200086,9.5407504,-0.1509340488846592,9.301573927136925
ESP,2008,Female,35-44,66984.0,0.02566195,0.5272201799999999,-1.3986689,11.8275348,-0.2054586161758711,15.47557967769888,55316.0,0.00871651,0.65767515,-1.3849238,9.670511100000001,-0.2131934173182111,9.30941738842715
ESP,2009,Female,35-44,66835.0,0.04702518,0.49974399,-1.1558292,13.240145,-0.0766829929961902,17.49281755977125,56486.0,0.03085546,0.6485551600000001,-1.16561118,9.9775346,-0.1403062078152147,9.565439856593397
ESP,2010,Female,35-44,67632.0,0.05678714,0.49636594,-1.16387603,13.074867,-0.0968506515379187,16.83316855468034,58435.0,0.04054024,0.6274571799999999,-1.10208884,10.3620821,-0.0759414323684299,10.06332596363828
ESP,2011,Female,35-44,67508.0,0.0220369,0.5047140400000001,-1.5150703,13.092827,-0.2182319609761152,14.82489964753398,60297.0,0.03876339,0.6158173899999999,-0.97573861,10.5642714,0.0344379429543058,9.738377318972573
ESP,2012,Female,35-44,66612.0,0.05955883,0.49657311,-1.5032036,13.653828,-0.1550086381519696,15.96033735994532,61270.0,0.06967987,0.6024175899999999,-0.47329973,9.704310400000001,0.1513215296565463,8.893884748028805
ESP,2013,Female,35-44,66838.0,0.07986957,0.4734631900000001,-0.98422945,13.446146,0.0393651698963838,17.39978861450101,61707.0,0.07228815,0.6077688099999999,-0.14449976,9.2188578,0.2794169672678593,8.222435362848222
ESP,2014,Female,35-44,68166.0,0.08259356,0.4708707500000001,-0.7462410300000001,12.9831788,0.1144952542648318,15.58777945467762,,,,,,,
ESP,2015,Female,35-44,69700.0,0.06934634,0.4736489700000001,-0.7651209099999999,13.0373679,0.1341178267923768,14.50594014731978,,,,,,,
ESP,2016,Female,35-44,70633.0,0.062939,0.46733193,-0.6860300300000001,12.5665765,0.1339592875865965,13.8815056961178,,,,,,,
ESP,2017,Female,35-44,70553.0,0.05494924,0.45948211,-0.74479215,13.0082177,0.1073547412353174,13.31475358408214,,,,,,,
